timestamp,open,high,low,close,volume
2025-11-12 04:15:00,103428.0,103453.0,103181.0,103186.0,73.05902
2025-11-12 04:30:00,103186.0,103212.0,102987.0,103044.0,160.35519
2025-11-12 04:45:00,103045.0,103228.0,103005.0,103225.0,217.7833
2025-11-12 05:00:00,103224.0,103337.0,103208.0,103280.0,209.38446
2025-11-12 05:15:00,103280.0,103446.0,103252.0,103355.0,168.03472
2025-11-12 05:30:00,103352.0,103376.0,103256.0,103375.0,66.95427
2025-11-12 05:45:00,103376.0,103463.0,103283.0,103393.0,44.4262
2025-11-12 06:00:00,103393.0,103630.0,103349.0,103540.0,247.90794
2025-11-12 06:15:00,103540.0,103648.0,103473.0,103517.0,80.29948
2025-11-12 06:30:00,103517.0,103550.0,103381.0,103432.0,110.73653
2025-11-12 06:45:00,103433.0,103458.0,103334.0,103345.0,77.23429
2025-11-12 07:00:00,103346.0,103532.0,103320.0,103502.0,131.6463
2025-11-12 07:15:00,103503.0,103538.0,103408.0,103418.0,55.49421
2025-11-12 07:30:00,103418.0,103503.0,103350.0,103379.0,47.30927
2025-11-12 07:45:00,103378.0,103379.0,103043.0,103110.0,153.75931
2025-11-12 08:00:00,103110.0,103300.0,103110.0,103269.0,50.89733
2025-11-12 08:15:00,103269.0,103866.0,103269.0,103832.0,264.7824
2025-11-12 08:30:00,103832.0,104204.0,103728.0,104034.0,257.65045
2025-11-12 08:45:00,104034.0,104196.0,103990.0,104128.0,156.58056
2025-11-12 09:00:00,104129.0,104891.0,104125.0,104778.0,456.50534
2025-11-12 09:15:00,104778.0,105062.0,104709.0,104719.0,379.87799
2025-11-12 09:30:00,104719.0,104832.0,104403.0,104577.0,348.86206
2025-11-12 09:45:00,104581.0,104581.0,104435.0,104506.0,51.10672
2025-11-12 10:00:00,104505.0,104814.0,104493.0,104794.0,149.97651
2025-11-12 10:15:00,104793.0,104851.0,104677.0,104738.0,147.01448
2025-11-12 10:30:00,104738.0,105038.0,104698.0,104813.0,157.09201
2025-11-12 10:45:00,104813.0,104937.0,104787.0,104887.0,85.58741
2025-11-12 11:00:00,104887.0,105198.0,104860.0,105056.0,173.49594
2025-11-12 11:15:00,105057.0,105144.0,104759.0,104761.0,369.77413
2025-11-12 11:30:00,104761.0,104928.0,104722.0,104726.0,225.05911
2025-11-12 11:45:00,104727.0,105000.0,104722.0,104994.0,132.02211
2025-11-12 12:00:00,104993.0,105150.0,104838.0,105120.0,124.34557
2025-11-12 12:15:00,105120.0,105299.0,104928.0,104928.0,239.58405
2025-11-12 12:30:00,104929.0,105029.0,104785.0,104824.0,97.31093
2025-11-12 12:45:00,104825.0,105067.0,104823.0,104960.0,114.44191
2025-11-12 13:00:00,104961.0,105000.0,104754.0,104847.0,112.34536
2025-11-12 13:15:00,104848.0,104972.0,104633.0,104933.0,439.30894
2025-11-12 13:30:00,104934.0,105133.0,104807.0,105057.0,245.33627
2025-11-12 13:45:00,105058.0,105142.0,104970.0,105019.0,99.49993
2025-11-12 14:00:00,105018.0,105018.0,104714.0,104914.0,193.14308
2025-11-12 14:15:00,104905.0,104939.0,104718.0,104741.0,347.05987
2025-11-12 14:30:00,104740.0,104873.0,104502.0,104678.0,632.24007
2025-11-12 14:45:00,104678.0,104836.0,103567.0,103952.0,1759.23275
2025-11-12 15:00:00,103951.0,104292.0,103700.0,103715.0,503.4812
2025-11-12 15:15:00,103725.0,103870.0,103245.0,103440.0,844.43346
2025-11-12 15:30:00,103439.0,103669.0,102631.0,102742.0,1263.81038
2025-11-12 15:45:00,102742.0,102781.0,101889.0,102169.0,1644.37104
2025-11-12 16:00:00,102168.0,102281.0,101285.0,101461.0,2026.48206
2025-11-12 16:15:00,101462.0,101896.0,101420.0,101796.0,1013.62834
2025-11-12 16:30:00,101785.0,102079.0,101578.0,101677.0,709.93094
2025-11-12 16:45:00,101678.0,101783.0,101358.0,101400.0,1043.84138
2025-11-12 17:00:00,101399.0,101796.0,101380.0,101514.0,623.57838
2025-11-12 17:15:00,101514.0,101640.0,101360.0,101569.0,341.76827
2025-11-12 17:30:00,101570.0,102131.0,101516.0,101824.0,325.09275
2025-11-12 17:45:00,101825.0,101840.0,101509.0,101727.0,337.18677
2025-11-12 18:00:00,101727.0,101931.0,101556.0,101635.0,283.87675
2025-11-12 18:15:00,101635.0,101774.0,101551.0,101570.0,202.89953
2025-11-12 18:30:00,101569.0,101820.0,101438.0,101465.0,273.41669
2025-11-12 18:45:00,101468.0,101572.0,101374.0,101506.0,271.62705
2025-11-12 19:00:00,101507.0,101532.0,101000.0,101112.0,816.04734
2025-11-12 19:15:00,101112.0,101267.0,100729.0,101035.0,689.34886
2025-11-12 19:30:00,101040.0,101520.0,100802.0,101321.0,929.34612
2025-11-12 19:45:00,101322.0,101390.0,101173.0,101249.0,352.83499
2025-11-12 20:00:00,101250.0,101514.0,101077.0,101410.0,517.70961
2025-11-12 20:15:00,101409.0,101764.0,101390.0,101700.0,340.54825
2025-11-12 20:30:00,101700.0,101825.0,101586.0,101665.0,305.08843
2025-11-12 20:45:00,101665.0,101690.0,101439.0,101500.0,225.16611
2025-11-12 21:00:00,101506.0,101872.0,101476.0,101866.0,295.63948
2025-11-12 21:15:00,101866.0,101866.0,101645.0,101694.0,143.38115
2025-11-12 21:30:00,101694.0,101887.0,101693.0,101771.0,262.52489
2025-11-12 21:45:00,101770.0,101907.0,101689.0,101895.0,180.54947
2025-11-12 22:00:00,101895.0,101895.0,101403.0,101436.0,357.00482
2025-11-12 22:15:00,101435.0,101717.0,101428.0,101660.0,205.52028
2025-11-12 22:30:00,101660.0,101795.0,101564.0,101795.0,235.66884
2025-11-12 22:45:00,101794.0,102000.0,101752.0,101980.0,347.62688
2025-11-12 23:00:00,101980.0,101981.0,101567.0,101762.0,424.30228
2025-11-12 23:15:00,101762.0,101970.0,101742.0,101851.0,198.96359
2025-11-12 23:30:00,101852.0,101906.0,101506.0,101519.0,254.88874
2025-11-12 23:45:00,101519.0,101650.0,101427.0,101623.0,279.867
2025-11-13 00:00:00,101624.0,101767.0,101573.0,101690.0,164.33007
2025-11-13 00:15:00,101690.0,101820.0,101425.0,101456.0,304.48165
2025-11-13 00:30:00,101456.0,102040.0,101455.0,101815.0,694.13517
2025-11-13 00:45:00,101816.0,101939.0,101763.0,101850.0,148.52162
2025-11-13 01:00:00,101849.0,102600.0,101815.0,102380.0,576.47924
2025-11-13 01:15:00,102380.0,102449.0,101837.0,101972.0,911.51812
2025-11-13 01:30:00,101975.0,102434.0,101936.0,102415.0,368.54462
2025-11-13 01:45:00,102418.0,102458.0,101932.0,101997.0,395.55654
2025-11-13 02:00:00,101997.0,102206.0,101962.0,102168.0,168.9583
2025-11-13 02:15:00,102168.0,102330.0,101976.0,101977.0,384.01798
2025-11-13 02:30:00,101977.0,102324.0,101977.0,102114.0,81.59266
2025-11-13 02:45:00,102113.0,102144.0,102010.0,102071.0,276.59615
2025-11-13 03:00:00,102071.0,102095.0,101272.0,101310.0,1124.14143
2025-11-13 03:15:00,101309.0,102120.0,100851.0,102087.0,972.92428
2025-11-13 03:30:00,102087.0,102516.0,102086.0,102387.0,359.38012
2025-11-13 03:45:00,102388.0,102500.0,102091.0,102091.0,243.59828
2025-11-13 04:00:00,102092.0,102159.0,101628.0,101970.0,579.0028
2025-11-13 04:15:00,101970.0,102383.0,101801.0,102103.0,358.12081
2025-11-13 04:30:00,102104.0,102179.0,101888.0,101967.0,156.45797
2025-11-13 04:45:00,101966.0,102178.0,101761.0,102089.0,110.14369
2025-11-13 05:00:00,102087.0,102087.0,101747.0,101829.0,85.78525
2025-11-13 05:15:00,101830.0,102222.0,101830.0,102217.0,94.13458
2025-11-13 05:30:00,102218.0,102519.0,102176.0,102515.0,261.63172
2025-11-13 05:45:00,102514.0,103387.0,102479.0,103122.0,1909.62154
2025-11-13 06:00:00,103122.0,103373.0,102910.0,103180.0,297.85725
2025-11-13 06:15:00,103180.0,103623.0,103175.0,103575.0,294.84947
2025-11-13 06:30:00,103577.0,103610.0,103288.0,103440.0,676.13387
2025-11-13 06:45:00,103440.0,103655.0,103386.0,103573.0,168.35166
2025-11-13 07:00:00,103572.0,103840.0,103572.0,103796.0,699.63829
2025-11-13 07:15:00,103797.0,104000.0,103713.0,103900.0,371.76466
2025-11-13 07:30:00,103900.0,103975.0,103479.0,103525.0,465.01833
2025-11-13 07:45:00,103523.0,103561.0,103306.0,103451.0,323.5408
2025-11-13 08:00:00,103451.0,103600.0,103235.0,103436.0,929.88065
2025-11-13 08:15:00,103436.0,103733.0,103353.0,103679.0,137.33654
2025-11-13 08:30:00,103679.0,103763.0,103578.0,103763.0,268.66666
2025-11-13 08:45:00,103763.0,103772.0,103524.0,103656.0,176.41019
2025-11-13 09:00:00,103656.0,103732.0,102527.0,102805.0,1091.97505
2025-11-13 09:15:00,102804.0,103166.0,102600.0,102882.0,309.31268
2025-11-13 09:30:00,102881.0,103144.0,102837.0,103060.0,234.17578
2025-11-13 09:45:00,103060.0,103071.0,102599.0,102814.0,196.42454
2025-11-13 10:00:00,102815.0,103066.0,102796.0,102797.0,143.68872
2025-11-13 10:15:00,102796.0,103278.0,102754.0,103054.0,93.12924
2025-11-13 10:30:00,103054.0,103100.0,102856.0,102961.0,118.06615
2025-11-13 10:45:00,102961.0,102994.0,102862.0,102972.0,90.04424
2025-11-13 11:00:00,102971.0,103161.0,102953.0,103082.0,124.60816
2025-11-13 11:15:00,103083.0,103127.0,102857.0,102897.0,151.44356
2025-11-13 11:30:00,102896.0,102978.0,102662.0,102945.0,390.57839
2025-11-13 11:45:00,102944.0,103048.0,102837.0,102908.0,204.84032
2025-11-13 12:00:00,102909.0,103100.0,102700.0,102841.0,253.0531
2025-11-13 12:15:00,102841.0,102997.0,102840.0,102907.0,81.54784
2025-11-13 12:30:00,102908.0,103250.0,102901.0,103131.0,152.98597
2025-11-13 12:45:00,103133.0,103235.0,103058.0,103113.0,80.49173
2025-11-13 13:00:00,103114.0,103137.0,102856.0,102881.0,133.9328
2025-11-13 13:15:00,102881.0,102938.0,102364.0,102507.0,725.11238
2025-11-13 13:30:00,102507.0,102600.0,102102.0,102492.0,693.56689
2025-11-13 13:45:00,102493.0,102620.0,102199.0,102276.0,296.4982
2025-11-13 14:00:00,102277.0,102475.0,102100.0,102205.0,390.13924
2025-11-13 14:15:00,102204.0,102500.0,102065.0,102409.0,717.7123
2025-11-13 14:30:00,102411.0,102571.0,101711.0,101794.0,1487.24868
2025-11-13 14:45:00,101787.0,103471.0,101731.0,102828.0,2211.08993
2025-11-13 15:00:00,102829.0,102829.0,101959.0,102816.0,1414.98712
2025-11-13 15:15:00,102817.0,103017.0,102028.0,102165.0,1084.87562
2025-11-13 15:30:00,102166.0,102188.0,101529.0,101536.0,1240.43374
2025-11-13 15:45:00,101537.0,101584.0,101138.0,101351.0,849.01852
2025-11-13 16:00:00,101350.0,101506.0,100975.0,101138.0,941.32431
2025-11-13 16:15:00,101139.0,101220.0,100661.0,101024.0,951.94952
2025-11-13 16:30:00,101031.0,101413.0,100780.0,100883.0,1295.98072
2025-11-13 16:45:00,100892.0,101099.0,100468.0,100587.0,939.04666
2025-11-13 17:00:00,100592.0,100777.0,100386.0,100505.0,635.84825
2025-11-13 17:15:00,100504.0,100754.0,100044.0,100268.0,1803.48312
2025-11-13 17:30:00,100267.0,100465.0,99777.0,99985.0,1018.77562
2025-11-13 17:45:00,99982.0,100137.0,99543.0,99584.0,965.27276
2025-11-13 18:00:00,99585.0,99875.0,99223.0,99321.0,1697.12381
2025-11-13 18:15:00,99320.0,99500.0,98688.0,99053.0,2624.97327
2025-11-13 18:30:00,99053.0,99065.0,98200.0,98644.0,2528.11181
2025-11-13 18:45:00,98648.0,98801.0,98111.0,98587.0,1243.06569
2025-11-13 19:00:00,98587.0,98907.0,98349.0,98709.0,2212.55175
2025-11-13 19:15:00,98710.0,99317.0,98414.0,99182.0,2196.66666
2025-11-13 19:30:00,99181.0,99227.0,98576.0,98931.0,1116.08987
2025-11-13 19:45:00,98931.0,98984.0,98355.0,98686.0,703.32252
2025-11-13 20:00:00,98685.0,98685.0,98107.0,98286.0,908.05827
2025-11-13 20:15:00,98305.0,98691.0,98000.0,98565.0,2088.15687
2025-11-13 20:30:00,98564.0,99085.0,98387.0,98594.0,1318.75927
2025-11-13 20:45:00,98594.0,98608.0,98125.0,98177.0,926.15663
2025-11-13 21:00:00,98178.0,98769.0,98064.0,98666.0,925.76014
2025-11-13 21:15:00,98666.0,98666.0,98250.0,98524.0,632.46875
2025-11-13 21:30:00,98527.0,98884.0,98513.0,98854.0,408.70155
2025-11-13 21:45:00,98854.0,98937.0,98702.0,98850.0,241.70114
2025-11-13 22:00:00,98849.0,99424.0,98739.0,99326.0,749.31984
2025-11-13 22:15:00,99326.0,99587.0,99159.0,99535.0,1353.52716
2025-11-13 22:30:00,99537.0,99993.0,99430.0,99834.0,998.729
2025-11-13 22:45:00,99834.0,99965.0,99716.0,99917.0,834.48727
2025-11-13 23:00:00,99916.0,100136.0,99618.0,100135.0,792.86322
2025-11-13 23:15:00,100136.0,100459.0,100102.0,100273.0,602.27059
2025-11-13 23:30:00,100273.0,100587.0,100234.0,100474.0,695.91861
2025-11-13 23:45:00,100473.0,100473.0,99636.0,99735.0,924.55038
2025-11-14 00:00:00,99735.0,99778.0,99095.0,99357.0,1668.24259
2025-11-14 00:15:00,99358.0,99574.0,98792.0,99489.0,1288.62053
2025-11-14 00:30:00,99488.0,99841.0,99053.0,99368.0,1117.23536
2025-11-14 00:45:00,99367.0,99375.0,98720.0,98984.0,764.16393
2025-11-14 01:00:00,98985.0,99166.0,98706.0,98954.0,416.42305
2025-11-14 01:15:00,98973.0,99444.0,98813.0,99127.0,293.17746
2025-11-14 01:30:00,99127.0,99573.0,99016.0,99249.0,319.37753
2025-11-14 01:45:00,99250.0,99496.0,99210.0,99277.0,256.05451
2025-11-14 02:00:00,99277.0,99620.0,99276.0,99524.0,148.14456
2025-11-14 02:15:00,99524.0,99887.0,99524.0,99708.0,195.97921
2025-11-14 02:30:00,99709.0,99884.0,99634.0,99851.0,167.56446
2025-11-14 02:45:00,99851.0,99864.0,99461.0,99652.0,350.13785
2025-11-14 03:00:00,99651.0,99675.0,99309.0,99349.0,425.66551
2025-11-14 03:15:00,99348.0,99358.0,98964.0,99291.0,810.71827
2025-11-14 03:30:00,99290.0,99316.0,98832.0,98888.0,663.37481
2025-11-14 03:45:00,98888.0,99130.0,98780.0,99130.0,268.55848
2025-11-14 04:00:00,99130.0,99164.0,98767.0,98902.0,269.67005
2025-11-14 04:15:00,98902.0,99016.0,98790.0,98973.0,213.49416
2025-11-14 04:30:00,98973.0,98973.0,96658.0,97562.0,4128.51802
2025-11-14 04:45:00,97562.0,97962.0,97173.0,97779.0,1525.27114
2025-11-14 05:00:00,97779.0,98009.0,97374.0,97435.0,468.31524
2025-11-14 05:15:00,97435.0,97826.0,97231.0,97237.0,422.18686
2025-11-14 05:30:00,97237.0,97599.0,97005.0,97280.0,973.65858
2025-11-14 05:45:00,97279.0,97652.0,97147.0,97504.0,561.59772
2025-11-14 06:00:00,97504.0,97504.0,96951.0,97114.0,453.05653
2025-11-14 06:15:00,97114.0,97138.0,96812.0,96976.0,500.97593
2025-11-14 06:30:00,96977.0,97070.0,96662.0,96763.0,661.51245
2025-11-14 06:45:00,96764.0,97612.0,95900.0,97558.0,2941.57085
2025-11-14 07:00:00,97559.0,97736.0,96911.0,97386.0,1438.37988
2025-11-14 07:15:00,97385.0,97698.0,97296.0,97697.0,796.42434
2025-11-14 07:30:00,97698.0,97698.0,96768.0,97161.0,602.80516
2025-11-14 07:45:00,97161.0,97672.0,97109.0,97151.0,503.73369
2025-11-14 08:00:00,97150.0,97206.0,96849.0,96929.0,400.22043
2025-11-14 08:15:00,96928.0,97470.0,96839.0,96918.0,825.42585
2025-11-14 08:30:00,96917.0,97238.0,96777.0,97195.0,675.78472
2025-11-14 08:45:00,97196.0,97427.0,96960.0,97358.0,326.67353
2025-11-14 09:00:00,97358.0,97547.0,97210.0,97315.0,278.59215
2025-11-14 09:15:00,97321.0,97387.0,96986.0,97059.0,241.88568
2025-11-14 09:30:00,97052.0,97148.0,96656.0,97145.0,471.81622
2025-11-14 09:45:00,97136.0,97147.0,96745.0,96822.0,376.86287
2025-11-14 10:00:00,96822.0,97029.0,96707.0,96947.0,147.28094
2025-11-14 10:15:00,96947.0,97090.0,96888.0,96978.0,116.53941
2025-11-14 10:30:00,96978.0,97292.0,96895.0,97201.0,435.57737
2025-11-14 10:45:00,97201.0,97201.0,96658.0,96740.0,466.29269
2025-11-14 11:00:00,96738.0,96929.0,96666.0,96756.0,246.85576
2025-11-14 11:15:00,96757.0,96806.0,96373.0,96526.0,1180.50167
2025-11-14 11:30:00,96527.0,96557.0,95651.0,96161.0,1549.21758
2025-11-14 11:45:00,96161.0,96222.0,95728.0,96136.0,930.14141
2025-11-14 12:00:00,96136.0,96137.0,95520.0,95582.0,1411.12425
2025-11-14 12:15:00,95585.0,95922.0,95517.0,95735.0,848.90636
2025-11-14 12:30:00,95736.0,95892.0,94471.0,94831.0,3388.90659
2025-11-14 12:45:00,94833.0,95534.0,94743.0,95323.0,1475.85186
2025-11-14 13:00:00,95323.0,95678.0,95000.0,95033.0,659.71762
2025-11-14 13:15:00,95033.0,95181.0,94667.0,95059.0,946.11218
2025-11-14 13:30:00,95059.0,95147.0,94557.0,94714.0,605.33099
2025-11-14 13:45:00,94714.0,95608.0,94563.0,95226.0,765.56792
2025-11-14 14:00:00,95224.0,95824.0,95014.0,95333.0,1265.09939
2025-11-14 14:15:00,95333.0,95757.0,95297.0,95395.0,728.08442
2025-11-14 14:30:00,95394.0,96531.0,94955.0,96408.0,2485.72463
2025-11-14 14:45:00,96408.0,96809.0,96176.0,96509.0,3268.9842
2025-11-14 15:00:00,96510.0,96554.0,95821.0,96059.0,986.7583
2025-11-14 15:15:00,96072.0,96800.0,95905.0,96519.0,414.85307
2025-11-14 15:30:00,96517.0,96857.0,96450.0,96763.0,650.47704
2025-11-14 15:45:00,96737.0,97348.0,96663.0,96800.0,2563.64003
2025-11-14 16:00:00,96800.0,96809.0,96241.0,96478.0,1464.89298
2025-11-14 16:15:00,96479.0,97168.0,96235.0,96935.0,738.80707
2025-11-14 16:30:00,96935.0,97398.0,96867.0,97069.0,621.17088
2025-11-14 16:45:00,97069.0,97245.0,96891.0,96986.0,405.4911
2025-11-14 17:00:00,96986.0,97073.0,96911.0,96971.0,344.18923
2025-11-14 17:15:00,96970.0,97092.0,96455.0,96679.0,503.77442
2025-11-14 17:30:00,96679.0,96679.0,96251.0,96306.0,589.39059
2025-11-14 17:45:00,96305.0,96354.0,95566.0,95850.0,2106.92872
2025-11-14 18:00:00,95851.0,96300.0,95609.0,96298.0,941.81795
2025-11-14 18:15:00,96299.0,96325.0,95727.0,96049.0,374.04714
2025-11-14 18:30:00,96050.0,96186.0,95260.0,95369.0,945.36734
2025-11-14 18:45:00,95369.0,95558.0,94987.0,95080.0,1237.23106
2025-11-14 19:00:00,95076.0,95429.0,94800.0,95408.0,763.20928
2025-11-14 19:15:00,95403.0,95937.0,95393.0,95734.0,758.59497
2025-11-14 19:30:00,95733.0,95748.0,95367.0,95367.0,468.3334
2025-11-14 19:45:00,95366.0,95846.0,95294.0,95791.0,485.84678
2025-11-14 20:00:00,95790.0,95950.0,95379.0,95482.0,324.43585
2025-11-14 20:15:00,95482.0,95566.0,94925.0,94943.0,526.85721
2025-11-14 20:30:00,94942.0,95105.0,94206.0,94380.0,1861.77174
2025-11-14 20:45:00,94381.0,94469.0,94208.0,94374.0,1018.72506
2025-11-14 21:00:00,94375.0,95030.0,94276.0,94912.0,1578.61465
2025-11-14 21:15:00,94912.0,95139.0,94664.0,94714.0,599.94382
2025-11-14 21:30:00,94715.0,95092.0,94696.0,95060.0,494.47576
2025-11-14 21:45:00,95060.0,95178.0,95000.0,95098.0,208.07894
2025-11-14 22:00:00,95097.0,95408.0,94757.0,94758.0,613.62264
2025-11-14 22:15:00,94764.0,95376.0,94756.0,95336.0,660.53497
2025-11-14 22:30:00,95336.0,95558.0,95264.0,95427.0,315.74775
2025-11-14 22:45:00,95426.0,95540.0,94868.0,95262.0,764.94945
2025-11-14 23:00:00,95262.0,95262.0,94079.0,94723.0,1327.82586
2025-11-14 23:15:00,94722.0,94846.0,94215.0,94382.0,326.9275
2025-11-14 23:30:00,94382.0,94748.0,94253.0,94717.0,208.41629
2025-11-14 23:45:00,94717.0,95058.0,94430.0,94634.0,479.11162
2025-11-15 00:00:00,94633.0,95357.0,94615.0,95251.0,815.2195
2025-11-15 00:15:00,95252.0,95468.0,95189.0,95424.0,268.42097
2025-11-15 00:30:00,95419.0,95421.0,94942.0,94979.0,257.20607
2025-11-15 00:45:00,94982.0,95203.0,94745.0,95199.0,188.64099
2025-11-15 01:00:00,95199.0,95238.0,94787.0,95143.0,377.40043
2025-11-15 01:15:00,95143.0,95370.0,95103.0,95169.0,229.35166
2025-11-15 01:30:00,95168.0,95494.0,95168.0,95485.0,101.95827
2025-11-15 01:45:00,95484.0,95848.0,95335.0,95704.0,455.38913
2025-11-15 02:00:00,95705.0,95719.0,95467.0,95553.0,146.5946
2025-11-15 02:15:00,95553.0,95920.0,95471.0,95920.0,162.29036
2025-11-15 02:30:00,95920.0,96210.0,95685.0,96184.0,191.11527
2025-11-15 02:45:00,96185.0,96573.0,95958.0,96545.0,310.3316
2025-11-15 03:00:00,96548.0,96569.0,96246.0,96556.0,233.10011
2025-11-15 03:15:00,96556.0,96857.0,96447.0,96711.0,557.40208
2025-11-15 03:30:00,96711.0,96732.0,96161.0,96342.0,1116.84206
2025-11-15 03:45:00,96342.0,96445.0,96242.0,96444.0,409.57004
2025-11-15 04:00:00,96444.0,96444.0,96101.0,96259.0,388.05408
2025-11-15 04:15:00,96260.0,96520.0,96074.0,96102.0,299.05699
2025-11-15 04:30:00,96103.0,96192.0,95969.0,95969.0,305.99024
2025-11-15 04:45:00,95970.0,96217.0,95948.0,96124.0,201.17114
2025-11-15 05:00:00,96124.0,96230.0,95994.0,96016.0,103.93576
2025-11-15 05:15:00,96017.0,96233.0,96010.0,96096.0,52.36217
2025-11-15 05:30:00,96097.0,96171.0,95996.0,96169.0,108.67621
2025-11-15 05:45:00,96170.0,96449.0,96142.0,96360.0,404.36983
2025-11-15 06:00:00,96364.0,96500.0,96288.0,96457.0,110.91855
2025-11-15 06:15:00,96453.0,96535.0,96395.0,96444.0,165.48692
2025-11-15 06:30:00,96445.0,96622.0,96107.0,96143.0,122.08774
2025-11-15 06:45:00,96143.0,96367.0,96001.0,96165.0,494.53214
2025-11-15 07:00:00,96166.0,96240.0,96005.0,96198.0,164.88226
2025-11-15 07:15:00,96198.0,96396.0,96025.0,96363.0,318.67867
2025-11-15 07:30:00,96363.0,96371.0,96158.0,96192.0,115.88571
2025-11-15 07:45:00,96192.0,96405.0,96139.0,96352.0,85.57624
2025-11-15 08:00:00,96352.0,96369.0,96023.0,96177.0,84.2122
2025-11-15 08:15:00,96177.0,96177.0,95814.0,95988.0,376.19909
2025-11-15 08:30:00,95988.0,96319.0,95912.0,95930.0,265.06231
2025-11-15 08:45:00,95931.0,95978.0,95660.0,95935.0,383.07383
2025-11-15 09:00:00,95936.0,96114.0,95684.0,96078.0,145.16616
2025-11-15 09:15:00,96078.0,96152.0,95940.0,95959.0,50.05815
2025-11-15 09:30:00,95960.0,96087.0,95883.0,96059.0,61.35809
2025-11-15 09:45:00,96059.0,96059.0,95720.0,95827.0,111.13281
2025-11-15 10:00:00,95828.0,95877.0,95702.0,95867.0,143.56878
2025-11-15 10:15:00,95867.0,95956.0,95726.0,95897.0,61.24604
