Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_ta_wrapper(sma,V,20)","Exit_ta_wrapper(sma,V,20)","Entry_ta_adx_wr…(H,L,C,14)","Exit_ta_adx_wr…(H,L,C,14)"
17,6882,6903,57005.16,58032.508000000016,56491.486,58032.508000000016,15509.275644000216,1955.6403560000003,0.01600399563828985,2024-09-10 14:30:00,2024-09-10 19:45:00,0 days 05:15:00,,298.040877,319.494191,21.59168472462496,29.412233734761642
17,6977,6978,55802.02,55630.66,55630.66,56144.71,-4807.475559999886,1894.35556,-0.005067785718151329,2024-09-11 14:15:00,2024-09-11 14:30:00,0 days 00:15:00,,533.139314,541.076723,21.443478179002295,22.958225645406714
17,7071,7071,57708.0,57554.742,57554.742,58014.516,-4564.852614000028,1959.466614,-0.004653093886462949,2024-09-12 13:45:00,2024-09-12 13:45:00,0 days 00:00:00,,322.9066405,322.9066405,22.038562782125773,22.038562782125773
17,7072,7074,57628.0,58279.217999999986,57302.376000000004,58279.217999999986,9100.283293999766,1970.4227059999998,0.009289074442978868,2024-09-12 14:00:00,2024-09-12 14:30:00,0 days 00:30:00,,341.127814,424.31258699999995,21.280192978476,21.0544095050595
16,7281,7309,59629.99,60172.362,59358.804,60172.362,6761.114368000049,1916.837632,0.007086528909362555,2024-09-14 18:15:00,2024-09-15 01:15:00,0 days 07:00:00,,146.45225150000002,72.0282415,22.58268414794861,27.365357612498325
16,7347,7357,60002.09,60272.313999999984,59866.978,60272.313999999984,2399.193535999799,1924.3904639999996,0.002499072882294347,2024-09-15 10:45:00,2024-09-15 13:15:00,0 days 02:30:00,,60.705979,92.21570399999999,26.879217846345256,30.52888867729515
17,7456,7457,58497.11,58007.6,58007.6,59476.1,-10302.250070000035,1980.58007,-0.010359737600712241,2024-09-16 14:00:00,2024-09-16 14:15:00,0 days 00:15:00,,274.658502,295.6681265,21.69404154651737,23.73965509114924
16,7631,7631,59920.01,59840.018,59840.018,60079.96400000001,-3196.0324480000904,1916.160448,-0.003333644770753613,2024-09-18 09:45:00,2024-09-18 09:45:00,0 days 00:00:00,,159.70089800000002,159.70089800000002,22.07998643026634,22.07998643026634
15,7789,7790,62709.29,62933.500000000015,62597.2,62933.500000000015,1478.5081500002048,1884.6418500000004,0.0015718119277066942,2024-09-20 01:15:00,2024-09-20 01:30:00,0 days 00:15:00,,185.00450800000002,190.716181,24.966223319092983,23.931401939029847
15,7838,7838,62917.99,62760.432,62760.432,63233.10599999999,-4248.546329999959,1885.17633,-0.004501676261431742,2024-09-20 13:30:00,2024-09-20 13:30:00,0 days 00:00:00,,257.8692295,257.8692295,18.392434829114055,18.392434829114055
15,8013,8013,62870.01,62818.094000000005,62818.094000000005,62973.842,-2664.061559999962,1885.32156,-0.002824941557986055,2024-09-22 09:15:00,2024-09-22 09:15:00,0 days 00:00:00,,75.7398345,75.7398345,11.366831932022755,11.366831932022755
15,8033,8055,62679.28,63225.862,62406.004,63225.862,6310.152870000033,1888.5771300000001,0.006711577701594579,2024-09-22 14:15:00,2024-09-22 19:45:00,0 days 05:30:00,,142.7692265,133.91981350000003,17.392072533047628,14.745710900107051
15,8065,8066,62646.12,63266.532000000014,62335.914,63266.532000000014,7417.490220000167,1888.6897800000002,0.007893535114385467,2024-09-22 22:15:00,2024-09-22 22:30:00,0 days 00:15:00,,170.211098,214.1852775,21.57413407649242,21.287002975786475
15,8106,8123,63570.0,63280.0,63280.0,64150.0,-6252.75,1902.75,-0.0065573383671543375,2024-09-23 08:30:00,2024-09-23 12:45:00,0 days 04:15:00,,230.5935005,194.471711,17.726359384833454,23.2501954637327
15,8227,8228,62921.95,63331.20999999999,62717.32,63331.20999999999,4245.102599999922,1893.7974,0.004497744268891752,2024-09-24 14:45:00,2024-09-24 15:00:00,0 days 00:15:00,,298.980993,308.15625950000003,21.951434341891158,20.598047933736705
15,8291,8291,63967.01,63869.884,63869.884,64161.26200000001,-3374.4434100000576,1917.55341,-0.0035168580491725574,2024-09-25 06:45:00,2024-09-25 06:45:00,0 days 00:00:00,,144.60393150000002,144.60393150000002,22.650874414556426,22.650874414556426
15,8587,8588,65709.31,65567.198,65567.198,65993.53399999999,-4100.827619999905,1969.1476200000002,-0.004160574932227932,2024-09-28 08:45:00,2024-09-28 09:00:00,0 days 00:15:00,,85.43680850000001,93.64578550000002,20.56734650223686,22.686476677046745
15,8603,8603,65453.98,65510.066,65425.952,65510.066,-1123.1706900000647,1964.46069,-0.001143980029938747,2024-09-28 12:45:00,2024-09-28 12:45:00,0 days 00:00:00,,106.15798500000001,106.15798500000001,23.293804417906827,23.293804417906827
15,8638,8647,65588.03,65924.29600000002,65419.882,65924.29600000002,3071.3051100002667,1972.6848900000002,0.0031218146664873632,2024-09-28 21:30:00,2024-09-28 23:45:00,0 days 02:15:00,,103.0356915,76.951012,19.782815575232696,19.21212342014789
15,8738,8740,65749.5,65577.45,65577.45,66093.6,-4550.654250000043,1969.90425,-0.0046141331873246465,2024-09-29 22:30:00,2024-09-29 23:00:00,0 days 00:30:00,,87.04333,90.7089545,23.089945073091112,21.40239134593022
15,8747,8751,65341.99,65075.2,65075.2,65875.6,-5958.107850000013,1956.25785,-0.006078896433977583,2024-09-30 00:45:00,2024-09-30 01:45:00,0 days 01:00:00,,146.5755905,191.39486950000006,23.3576468120503,25.287106964926675
16,8981,8987,61246.0,60840.655999999995,60840.655999999995,62056.68800000001,-8438.890496000073,1953.386496,-0.008611675146132083,2024-10-02 11:15:00,2024-10-02 12:45:00,0 days 01:30:00,,226.0902475,255.12008400000002,18.883797577555892,26.422284214253246
16,9067,9067,60390.0,60170.646,60170.646,60828.708,-5438.63433599999,1928.970336,-0.005628657824143107,2024-10-03 08:45:00,2024-10-03 08:45:00,0 days 00:00:00,,257.83915,257.83915,24.755464279289424,24.755464279289424
15,9237,9251,61859.98,62243.534,61668.188,62243.534,3891.757289999947,1861.55271,0.004194157288767165,2024-10-05 03:15:00,2024-10-05 06:45:00,0 days 03:30:00,,96.9143085,76.23747000000002,18.059274693846696,16.14960747098448
