Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_ta_wrapper(sma,V,20)","Exit_ta_wrapper(sma,V,20)","Entry_ta_adx_wr…(H,L,C,14)","Exit_ta_adx_wr…(H,L,C,14)"
16,5921,5931,59090.01,58884.588,58884.588,59500.82399999999,-5174.345567999979,1887.5935680000002,-0.005472948777636023,2024-08-31 14:15:00,2024-08-31 16:45:00,0 days 02:30:00,,91.711381,105.8304945,21.095045880145523,29.200176945219322
16,6016,6016,58175.0,57691.778,57691.778,59141.47400000001,-9585.420448000026,1853.8684480000002,-0.010298045174043898,2024-09-01 14:00:00,2024-09-01 14:00:00,0 days 00:00:00,,251.4394365,251.4394365,24.57925776332088,24.57925776332088
16,6051,6051,57545.0,57248.358,57248.358,58138.284,-6582.965727999997,1836.6937280000002,-0.0071498020331914654,2024-09-01 22:45:00,2024-09-01 22:45:00,0 days 00:00:00,,209.807862,209.807862,21.209401273729245,21.209401273729245
16,6052,6052,57309.0,57226.18,57226.18,57474.670000000006,-3157.6828799999953,1832.56288,-0.0034437030832853515,2024-09-01 23:00:00,2024-09-01 23:00:00,0 days 00:00:00,,230.409738,230.409738,21.728738709558073,21.728738709558073
16,6053,6053,57291.11,57217.6,57217.6,57438.1,-3008.2993600000327,1832.1393600000001,-0.003281813007288553,2024-09-01 23:15:00,2024-09-01 23:15:00,0 days 00:00:00,,224.9316155,224.9316155,22.25362359055076,22.25362359055076
16,6054,6059,57374.01,57202.0,57202.0,57718.030000000006,-4585.3761600000325,1833.21616,-0.004995049326341403,2024-09-01 23:30:00,2024-09-02 00:45:00,0 days 01:15:00,,222.31574949999998,258.93142150000006,22.583517460879936,21.839766822080655
16,6060,6090,57467.25,58176.52,57112.6,58176.52,9498.019679999948,1850.3003199999998,0.010329817939783098,2024-09-02 01:00:00,2024-09-02 08:30:00,0 days 07:30:00,,262.1919345,223.6766405,21.728048073928207,14.4439587608912
16,6172,6172,59099.0,58996.416,58996.416,59304.19800000001,-3530.870656000041,1889.526656,-0.00373406345285033,2024-09-03 05:00:00,2024-09-03 05:00:00,0 days 00:00:00,,214.923506,214.923506,19.536414644016443,19.536414644016443
15,6173,6176,59247.99,58984.802,58984.802,59774.39599999999,-5721.311879999919,1773.49188,-0.006437700114383551,2024-09-03 05:15:00,2024-09-03 06:00:00,0 days 00:45:00,,214.5321125,215.955799,18.290195208588944,17.63908004843493
16,6305,6307,56570.0,57387.469999999994,56161.25,57387.469999999994,11256.200479999901,1823.31952,0.012436141594484657,2024-09-04 14:15:00,2024-09-04 14:45:00,0 days 00:30:00,,288.6214015,374.54518,16.870133976392957,20.878150796251795
16,6491,6496,56500.01,55618.852,55618.852,58262.296,-15892.42979200005,1793.9017920000001,-0.017580118339802102,2024-09-06 12:45:00,2024-09-06 14:00:00,0 days 01:15:00,,455.81342450000005,669.5359289999999,25.536341102265517,26.11482502235718
16,6879,6880,56879.99,56595.468,56595.468,57449.064,-6367.959327999955,1815.607328,-0.006997143600060346,2024-09-10 13:45:00,2024-09-10 14:00:00,0 days 00:15:00,,259.909696,266.3122435,17.08043852678395,19.015195517685694
16,6882,6903,57005.16,58032.508000000016,56491.486,58032.508000000016,14596.965312000202,1840.6026880000004,0.01600399563828985,2024-09-10 14:30:00,2024-09-10 19:45:00,0 days 05:15:00,,298.040877,319.494191,21.59168472462496,29.412233734761642
16,6972,6975,56748.0,56253.515999999996,56253.515999999996,57736.998000000014,-9719.768256000065,1808.0242560000002,-0.010704967857898196,2024-09-11 13:00:00,2024-09-11 13:45:00,0 days 00:45:00,,367.8106025,480.6050355,16.24972227967812,17.99135137870626
16,6977,6978,55802.02,55630.66,55630.66,56144.71,-4524.682879999893,1782.92288,-0.005067785718151329,2024-09-11 14:15:00,2024-09-11 14:30:00,0 days 00:15:00,,533.139314,541.076723,21.443478179002295,22.958225645406714
16,7071,7071,57708.0,57554.742,57554.742,58014.516,-4296.331872000026,1844.203872,-0.004653093886462949,2024-09-12 13:45:00,2024-09-12 13:45:00,0 days 00:00:00,,322.9066405,322.9066405,22.038562782125773,22.038562782125773
16,7072,7074,57628.0,58279.217999999986,57302.376000000004,58279.217999999986,8564.97251199978,1854.5154879999998,0.009289074442978868,2024-09-12 14:00:00,2024-09-12 14:30:00,0 days 00:30:00,,341.127814,424.31258699999995,21.280192978476,21.0544095050595
16,7127,7127,57903.36,57841.768,57841.768,58026.514,-2837.394048000067,1851.922048,-0.003062639681013365,2024-09-13 03:45:00,2024-09-13 03:45:00,0 days 00:00:00,,134.2155755,134.2155755,14.53919612739942,14.53919612739942
15,7347,7357,60002.09,60272.313999999984,59866.978,60272.313999999984,2249.2439399998116,1804.1160599999998,0.002499072882294347,2024-09-15 10:45:00,2024-09-15 13:15:00,0 days 02:30:00,,60.705979,92.21570399999999,26.879217846345256,30.52888867729515
15,7451,7453,58639.99,58402.692,58402.692,59114.615999999995,-5315.110229999928,1755.64023,-0.006042645675758033,2024-09-16 12:45:00,2024-09-16 13:15:00,0 days 00:30:00,,203.64448200000004,195.89774849999998,16.867346995758638,16.71323519345953
